data_time,dech01_tchout_pre,dech02_tchout_pre,dech03_tchout_pre,dech01_tchout_acl,dech02_tchout_acl,dech03_tchout_acl,dech01_tchin,dech02_tchin,dech03_tchin,dech01_flow,dech02_flow,dech03_flow,dech01_CL_pre,dech02_CL_pre,dech03_CL_pre,dech01_CL_acl,dech02_CL_acl,dech03_CL_acl,total_CL_pre,total_CL_acl,power_active_sum_acl,power_active_sum_simu,power_active_sum_pre,delta_decvpp_temp,dech01_CL_acl_ratio,dech02_CL_acl_ratio,dech03_CL_acl_ratio,dech01_CL_pre_ratio,dech02_CL_pre_ratio,dech03_CL_pre_ratio,EER
2023-06-28 10:00:00,6.969085693359375,6.930362701416016,7.434633731842041,5.971666666666667,11.821666666666667,8.231666666666667,11.263333333333334,15.07,11.276666666666667,391.10083333333336,0.0,489.7801666666667,1953.2396949104784,0.0,2188.477030735856,2406.9160076736116,0.0,1734.4756465225,4141.716725646334,4141.391654196112,719.0837166666666,727.4557748643463,689.6218950523482,-0.00031730862078660493,0.6221511121755658,0.0,0.448335525246853,0.504882698299294,0.0,0.5656879651396738,0.0404998113044224
2023-06-28 11:00:00,7.057720184326172,6.9998779296875,7.490497589111328,6.06,11.826666666666666,8.306666666666667,11.37,15.07,11.376666666666667,392.413,0.0,491.474,1968.0223887752195,0.0,2221.273084201689,2423.3582538899996,0.0,1754.76368434,4189.295472976908,4178.12193823,744.2978666666667,744.5157589996793,706.0771679215777,-0.010869614023564012,0.6264011822808695,0.0,0.4535796738801148,0.5087037994094191,0.0,0.5741652452249306,0.05133631932310168
2023-06-28 12:00:00,7.020231246948242,6.400261878967285,7.444487571716309,6.032,11.828,8.234,11.264,15.06,11.272,399.627,0.0,500.739,1972.3602812783724,0.0,2228.988059396042,2431.6567636319996,0.0,1769.2080303660002,4201.348340674414,4200.864793998,743.3632600000001,742.7978096441864,703.9380040340234,-0.000461784765485973,0.6285462205991676,0.0,0.4573133172295604,0.5098250785220805,0.0,0.5761594487543729,0.053076699276835664
2023-06-28 13:00:00,7.037273406982422,6.804553985595703,7.463556289672852,6.0375,11.84,8.2675,11.2725,15.06,11.2775,402.984,0.0,505.81925,1984.9253075583729,0.0,2243.6202290771785,2453.4895021200005,0.0,1770.6860411274997,4228.545536635551,4224.1755432475,773.092625,771.9189757335519,728.4310545163788,-0.004134578040396519,0.6341896508181044,0.0,0.4576953604899578,0.5130729463536519,0.0,0.5799416416566749,0.057857847633787526
2023-06-28 14:00:00,7.02891206741333,6.023460388183594,7.4247894287109375,6.03,11.834,8.226,11.226,15.058,11.228,414.1688,0.0,520.4162,2021.6462407569281,0.0,2301.870533419626,2502.8005216224005,0.0,1816.9426098811991,4323.5167741765545,4319.743131503599,790.77376,786.904634126411,741.9892070428066,-0.0034718603914942747,0.6469357979741,0.0,0.4696519786701474,0.5225647480437687,0.0,0.5949984577298902,0.061995508529889456
2023-06-28 15:00:00,6.7964324951171875,6.112730979919434,7.740171909332275,6.02,11.885,8.36,11.275,15.06,11.2825,406.858,0.0,509.9755,2119.150003819574,0.0,2100.9601270922963,2486.53911277,0.0,1733.3391527462506,4220.11013091187,4219.87826551625,749.61265,759.4097535230057,726.5598152286041,-0.00021745317326171687,0.6427324715718459,0.0,0.4480417589232173,0.5477679850646404,0.0,0.5430661791021005,0.0303562532143559
2023-06-28 16:00:00,6.939435958862305,6.0,7.334843635559082,5.943333333333333,11.77,8.13,11.16,15.06,11.163333333333334,398.0686666666667,0.0,498.74533333333335,1953.9264114081857,0.0,2220.680313867835,2415.075966188889,0.0,1759.4571620888887,4174.60672527602,4174.533128277778,723.9438,727.6136575260325,689.1788110950104,-7.056315771514221e-05,0.624260337112955,0.0,0.4547928663605058,0.5050602040499873,0.0,0.5740120231260721,0.04777946173137333
2023-06-28 17:00:00,7.011011600494385,6.503317832946777,7.449220180511475,6.013333333333334,11.816666666666666,8.253333333333334,11.266666666666667,15.06,11.27,406.5183333333333,0.0,509.28633333333335,2011.9920989148443,0.0,2263.047908734139,2483.6752498222227,0.0,1786.7716837611106,4275.040007648983,4270.446933583333,778.9883,780.1283519536522,735.6433637616437,-0.0043124183139715555,0.6419922066384632,0.0,0.46185325400292365,0.5200692994842827,0.0,0.584963400815297,0.055561288254437624
2023-06-28 18:00:00,6.959804058074951,6.404173851013184,7.3652801513671875,5.9625,11.885,8.1625,11.2075,15.06,11.21,404.40025,0.0,506.01,1997.7656968751464,0.0,2262.5777611755802,2466.81523898375,0.0,1793.4221474250007,4260.343458050726,4260.237386408751,750.2614,753.0196192451576,711.758630594619,-0.00010018032547876032,0.6376341507441131,0.0,0.46357229752242374,0.5163919913343362,0.0,0.584841874835366,0.051131163679343325
2023-06-28 19:00:00,6.9807562828063965,6.630623817443848,7.508505344390869,6.053333333333334,11.783333333333333,8.25,11.273333333333333,15.06,11.286666666666667,403.26033333333334,0.0,504.8163333333333,2013.1832987719945,0.0,2218.1637853619395,2448.1370272199997,0.0,1782.8312381744445,4231.347084133934,4230.968265394444,760.8811666666667,762.7362470578677,723.4452978514025,-0.0003586982215608714,0.6328061176157365,0.0,0.4608347088620065,0.5203772064962376,0.0,0.573361538853346,0.04908101451801587
2023-06-28 20:00:00,6.964055061340332,6.554840087890625,7.424808502197266,6.023333333333333,11.77,8.18,11.216666666666667,15.06,11.216666666666667,414.49733333333336,0.0,518.2143333333333,2050.0156458381066,0.0,2285.2894766746635,2503.5003370755558,0.0,1830.1481955544446,4335.30512251277,4333.648532630001,773.6844666666666,773.010549364059,732.254760012054,-0.0015271717467726376,0.647116689605179,0.0,0.4730654213442357,0.5298978069734295,0.0,0.5907125072181001,0.05359526682875933
2023-06-28 21:00:00,6.939886569976807,6.908600807189941,7.412360668182373,5.95,11.823333333333334,8.203333333333333,11.18,15.06,11.18,406.75933333333336,0.0,509.17466666666667,2005.8327431187408,0.0,2231.083500544912,2474.109577406666,0.0,1762.6931087955556,4236.9162436636525,4236.802686202222,783.4336000000001,787.8225034729559,740.1842755523453,-0.00010660357765868156,0.639519626077666,0.0,0.45562930927586937,0.5184771998652625,0.0,0.5767010883617009,0.0548972950848686
2023-06-28 22:00:00,7.019599437713623,6.4041748046875,7.429848670959473,6.0325,11.91,8.225,11.2575,15.06,11.2625,405.0505,0.0,506.61425,1996.363631602192,0.0,2258.1689304808287,2461.3602470875003,0.0,1789.671832228125,4254.532562083021,4251.032079315625,755.0486000000001,755.0172231768311,714.839027280032,-0.003301513415702395,0.6362241184603357,0.0,0.462602898190122,0.5160295788254949,0.0,0.5837022592811096,0.053256497316420334
